id,university,subject,close,first_result,interview,finale_rusult
502,숭실대학교,정치외교학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
503,숭실대학교,정보사회학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
504,숭실대학교,언론홍보학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
505,숭실대학교,평생교육학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
506,숭실대학교,경제학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
507,숭실대학교,글로벌통상학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
508,숭실대학교,경영학부,9/11~9/16,10월 17일,10월 21일,11/4(예정)
509,숭실대학교,회계학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
510,숭실대학교,벤처중소기업학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
511,숭실대학교,금융학부,9/11~9/16,10월 17일,10월 21일,11/4(예정)
512,숭실대학교,수학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
513,숭실대학교,물리학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
514,숭실대학교,화학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
515,숭실대학교,정보통계보험수리학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
516,숭실대학교,의생명시스템학부,9/11~9/16,10월 17일,10월 21일,11/4(예정)
517,숭실대학교,화학공학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
518,숭실대학교,유기신소재파이버공학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
519,숭실대학교,전기공학부,9/11~9/16,10월 17일,10월 21일,11/4(예정)
520,숭실대학교,기계공학부,9/11~9/16,10월 17일,10월 21일,11/4(예정)
521,숭실대학교,산업정보시스템공학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
522,숭실대학교,건축학부(건축학건축공학전공),9/11~9/16,10월 17일,10월 21일,11/4(예정)
523,숭실대학교,건축학부(실내건축전공),9/11~9/16,10월 17일,10월 21일,11/4(예정)
524,숭실대학교,컴퓨터학부,9/11~9/16,10월 17일,10월 21일,11/4(예정)
525,숭실대학교,전자정보공학부(전자공학전공),9/11~9/16,10월 17일,10월 21일,11/4(예정)
526,숭실대학교,전자정보공학부(IT융합전공),9/11~9/16,10월 17일,10월 21일,11/4(예정)
527,숭실대학교,글로벌미디어학부,9/11~9/16,10월 17일,10월 21일,11/4(예정)
528,숭실대학교,소프트웨어학부,9/11~9/16,10월 17일,10월 21일,11/4(예정)
529,숭실대학교,스마트시스템소프트웨어학과,9/11~9/16,10월 17일,10월 21일,11/4(예정)
530,숭실대학교,창작학부(문예창작전공),9/11~9/16,10월 17일,10월 21일,11/4(예정)
531,광운대학교,전자공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일
532,광운대학교,전자통신공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일
533,광운대학교,전자융합공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일
534,광운대학교,전기공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일
535,광운대학교,전자재료공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일
536,광운대학교,로봇학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일
537,광운대학교,컴퓨터정보공학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일
538,광운대학교,소프트웨어학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일
539,광운대학교,정보융합학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일
540,광운대학교,건축학과(5년제),9/11~9/16,11월 01일,11월 04일,11월 10일
541,광운대학교,건축공학과,9/11~9/16,11월 01일,11월 04일,11월 10일
542,광운대학교,화학공학과,9/11~9/16,11월 01일,11/4~11/5,11월 10일
543,광운대학교,환경공학과,9/11~9/16,11월 01일,11월 04일,11월 10일
544,광운대학교,수학과,9/11~9/16,11월 01일,11월 04일,11월 10일
545,광운대학교,전자바이오물리학과,9/11~9/16,11월 01일,11월 04일,11월 10일
546,광운대학교,화학과,9/11~9/16,11월 01일,11월 04일,11월 10일
547,광운대학교,국어국문학과,9/11~9/16,11월 01일,11월 05일,11월 10일
548,광운대학교,영어영문학과,9/11~9/16,11월 01일,11월 05일,11월 10일
549,광운대학교,미디어영상학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일
550,광운대학교,산업심리학과,9/11~9/16,11월 01일,11월 05일,11월 10일
551,광운대학교,동북아문화산업학부,9/11~9/16,11월 01일,11월 05일,11월 10일
552,광운대학교,행정학과,9/11~9/16,11월 01일,11월 05일,11월 10일
553,광운대학교,법학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일
554,광운대학교,국제학부,9/11~9/16,11월 01일,11월 05일,11월 10일
555,광운대학교,경영학부,9/11~9/16,11월 01일,11/4~11/5,11월 10일
556,광운대학교,국제통상학부,9/11~9/16,11월 01일,11월 05일,11월 10일
557,명지대학교,국어국문학과,9/12~9/15,10월 31일,11월 05일,11월 21일
558,명지대학교,중어중문학과,9/12~9/15,10월 31일,11월 05일,11월 21일
559,명지대학교,일어일문학과,9/12~9/15,10월 31일,11월 05일,11월 21일
560,명지대학교,영어영문학과,9/12~9/15,10월 31일,11월 05일,11월 21일
561,명지대학교,아랍지역학과,9/12~9/15,10월 31일,11월 05일,11월 21일
562,명지대학교,사학과,9/12~9/15,10월 31일,11월 05일,11월 21일
563,명지대학교,문헌정보학과,9/12~9/15,10월 31일,11월 05일,11월 21일
564,명지대학교,미술사학과,9/12~9/15,10월 31일,11월 05일,11월 21일
565,명지대학교,철학과,9/12~9/15,10월 31일,11월 05일,11월 21일
566,명지대학교,행정학과,9/12~9/15,10월 31일,11월 05일,11월 21일
567,명지대학교,경제학과,9/12~9/15,10월 31일,11월 05일,11월 21일
568,명지대학교,정치외교학과,9/12~9/15,10월 31일,11월 05일,11월 21일
569,명지대학교,디지털미디어학과,9/12~9/15,10월 31일,11월 05일,11월 21일
570,명지대학교,아동학과,9/12~9/15,10월 31일,11월 05일,11월 21일
571,명지대학교,청소년지도학과,9/12~9/15,10월 31일,11월 05일,11월 21일
572,명지대학교,경영학과,9/12~9/15,10월 31일,11월 05일,11월 21일
573,명지대학교,국제통상학과,9/12~9/15,10월 31일,11월 05일,11월 21일
574,명지대학교,경영정보학과,9/12~9/15,10월 31일,11월 05일,11월 21일
575,명지대학교,법학과,9/12~9/15,10월 31일,11월 05일,11월 21일
576,명지대학교,전공자유학부(인문),9/12~9/15,10월 31일,11월 05일,11월 21일
577,명지대학교,융합전공학부(인문),9/12~9/15,10월 31일,11월 05일,11월 21일
578,명지대학교,디지털콘텐츠디자인학과,9/12~9/15,10월 31일,11월 05일,11월 21일
579,명지대학교,융합소프트웨어학부,9/12~9/15,10월 31일,11월 05일,11월 21일
580,명지대학교,수학과,9/12~9/15,10월 31일,11월 04일,11월 21일
581,명지대학교,물리학과,9/12~9/15,10월 31일,11월 04일,11월 21일
582,명지대학교,화학과,9/12~9/15,10월 31일,11월 04일,11월 21일
583,명지대학교,식품영양학과,9/12~9/15,10월 31일,11월 04일,11월 21일
584,명지대학교,생명과학정보학과,9/12~9/15,10월 31일,11월 04일,11월 21일
585,명지대학교,전기공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
586,명지대학교,전자공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
587,명지대학교,화학공학부,9/12~9/15,10월 31일,11월 04일,11월 21일
588,명지대학교,신소재공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
589,명지대학교,환경에너지공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
590,명지대학교,컴퓨터공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
591,명지대학교,토목환경공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
592,명지대학교,교통공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
593,명지대학교,기계공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
594,명지대학교,산업경영공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
595,명지대학교,융합공학부,9/12~9/15,10월 31일,11월 04일,11월 21일
596,명지대학교,정보통신공학과,9/12~9/15,10월 31일,11월 04일,11월 21일
597,명지대학교,전공자유학부(자연),9/12~9/15,10월 31일,11월 04일,11월 21일
598,상명대학교(서울캠),역사콘텐츠학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
599,상명대학교(서울캠),지적재산권학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
600,상명대학교(서울캠),문헌정보학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
601,상명대학교(서울캠),한일문화콘텐츠학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
602,상명대학교(서울캠),공간환경학부,9/11~9/16,10월 26일,11/4~11/5,11월 17일
603,상명대학교(서울캠),공공인재학부,9/11~9/16,10월 26일,11/4~11/5,11월 17일
604,상명대학교(서울캠),가족복지학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
605,상명대학교(서울캠),국어교육과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
606,상명대학교(서울캠),영어교육과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
607,상명대학교(서울캠),교육학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
608,상명대학교(서울캠),수학교육과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
609,상명대학교(서울캠),경제금융학부,9/11~9/16,10월 26일,11/4~11/5,11월 17일
610,상명대학교(서울캠),경영학부,9/11~9/16,10월 26일,11/4~11/5,11월 17일
611,상명대학교(서울캠),글로벌경영학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
612,상명대학교(서울캠),휴먼지능정보공학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
613,상명대학교(서울캠),전기공학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
614,상명대학교(서울캠),융합전자공학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
615,상명대학교(서울캠),컴퓨터과학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
616,상명대학교(서울캠),화학에너지공학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
617,상명대학교(서울캠),화공신소재학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
618,상명대학교(서울캠),게임학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
619,상명대학교(서울캠),식품영양학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
620,상명대학교(서울캠),식품영양학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
621,상명대학교(서울캠),의류학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
622,상명대학교(서울캠),스포츠건강관리학과,9/11~9/16,10월 26일,11/4~11/5,11월 17일
623,세종대학교,국어국문학과,9/12~9/18,11월 17일,11월 26일,12월 15일
624,세종대학교,국제학부,9/12~9/18,11월 17일,11월 26일,12월 15일
625,세종대학교,역사학과,9/12~9/18,11월 17일,11월 26일,12월 15일
626,세종대학교,교육학과,9/12~9/18,11월 17일,11월 26일,12월 15일
627,세종대학교,경제통상학과,9/12~9/18,11월 17일,11월 26일,12월 15일
628,세종대학교,행정학과,9/12~9/18,11월 17일,11월 26일,12월 15일
629,세종대학교,미디어커뮤니케이션학과,9/12~9/18,11월 17일,11월 26일,12월 15일
630,세종대학교,경영학부,9/12~9/18,11월 17일,11월 26일,12월 15일
631,세종대학교,호텔관광외식경영학부,9/12~9/18,11월 17일,11월 26일,12월 15일
632,세종대학교,수학통계학부,9/12~9/18,11월 17일,11월 25일,12월 15일
633,세종대학교,물리천문학과,9/12~9/18,11월 17일,11월 25일,12월 15일
634,세종대학교,화학과,9/12~9/18,11월 17일,11월 25일,12월 15일
635,세종대학교,생명시스템학부,9/12~9/18,11월 17일,11월 25일,12월 15일
636,세종대학교,전자정보통신공학과,9/12~9/18,11월 17일,11월 25일,12월 15일
637,세종대학교,컴퓨터공학과,9/12~9/18,11월 17일,12월 02일,12월 15일
638,세종대학교,정보보호학과,9/12~9/18,11월 17일,12월 02일,12월 15일
639,세종대학교,소프트웨어학과,9/12~9/18,11월 17일,12월 02일,12월 15일
640,세종대학교,데이터사이언스학과,9/12~9/18,11월 17일,12월 02일,12월 15일
641,세종대학교,지능기전공학부,9/12~9/18,11월 17일,12월 02일,12월 15일
642,세종대학교,창의소프트학부(디자인이노베이션전공),9/12~9/18,11월 17일,12월 02일,12월 15일
643,세종대학교,창의소프트학부(만화애니메이션텍전공),9/12~9/18,11월 17일,12월 02일,12월 15일
644,세종대학교,건축공학부,9/12~9/18,11월 17일,11월 25일,12월 15일
645,세종대학교,건설환경공학과,9/12~9/18,11월 17일,11월 25일,12월 15일
646,세종대학교,환경에너지공간융합학과,9/12~9/18,11월 17일,11월 25일,12월 15일
647,세종대학교,에너지자원공학과,9/12~9/18,11월 17일,11월 25일,12월 15일
648,세종대학교,기계항공우주공학부,9/12~9/18,11월 17일,11월 25일,12월 15일
649,세종대학교,나노신소재공학과,9/12~9/18,11월 17일,11월 25일,12월 15일
650,세종대학교,원자력공학과,9/12~9/18,11월 17일,11월 25일,12월 15일
651,한양대학교 ERICA캠퍼스,건축학부,9/12~9/16,-,-,12월 05일
652,한양대학교 ERICA캠퍼스,건설환경공학과,9/12~9/16,-,-,12월 05일
653,한양대학교 ERICA캠퍼스,교통물류공학과,9/12~9/16,-,-,12월 05일
654,한양대학교 ERICA캠퍼스,전자공학과,9/12~9/16,-,-,12월 05일
655,한양대학교 ERICA캠퍼스,재료화학공학과,9/12~9/16,-,-,12월 05일
656,한양대학교 ERICA캠퍼스,기계공학과,9/12~9/16,-,-,12월 05일
657,한양대학교 ERICA캠퍼스,산업경영공학과,9/12~9/16,-,-,12월 05일
658,한양대학교 ERICA캠퍼스,생명나노공학과,9/12~9/16,-,-,12월 05일
659,한양대학교 ERICA캠퍼스,로봇공학과,9/12~9/16,-,-,12월 05일
660,한양대학교 ERICA캠퍼스,소프트웨어학부(자연),9/12~9/16,-,-,12월 05일
661,한양대학교 ERICA캠퍼스,소프트웨어학부(인문),9/12~9/16,-,-,12월 05일
662,한양대학교 ERICA캠퍼스,ICT융합학부(자연),9/12~9/16,-,-,12월 05일
663,한양대학교 ERICA캠퍼스,ICT융합학부(인문),9/12~9/16,-,-,12월 05일
664,한양대학교 ERICA캠퍼스,응용수학과,9/12~9/16,-,-,12월 05일
665,한양대학교 ERICA캠퍼스,응용물리학과,9/12~9/16,-,-,12월 05일
666,한양대학교 ERICA캠퍼스,분자생명과학과,9/12~9/16,-,-,12월 05일
667,한양대학교 ERICA캠퍼스,나노광전자학과,9/12~9/16,-,-,12월 05일
668,한양대학교 ERICA캠퍼스,화학분자공학과,9/12~9/16,-,-,12월 05일
669,한양대학교 ERICA캠퍼스,해양융합공학과,9/12~9/16,-,-,12월 05일
670,한양대학교 ERICA캠퍼스,한국언어문학과,9/12~9/16,-,-,12월 05일
671,한양대학교 ERICA캠퍼스,문화인류학과,9/12~9/16,-,-,12월 05일
672,한양대학교 ERICA캠퍼스,문화콘텐츠학과,9/12~9/16,-,-,12월 05일
673,한양대학교 ERICA캠퍼스,중국학과,9/12~9/16,-,-,12월 05일
674,한양대학교 ERICA캠퍼스,일본학과,9/12~9/16,-,-,12월 05일
675,한양대학교 ERICA캠퍼스,영미언어문화학과,9/12~9/16,-,-,12월 05일
676,한양대학교 ERICA캠퍼스,프랑스학과,9/12~9/16,-,-,12월 05일
677,한양대학교 ERICA캠퍼스,광고홍보학과,9/12~9/16,-,-,12월 05일
678,한양대학교 ERICA캠퍼스,신문방송학과,9/12~9/16,-,-,12월 05일
679,한양대학교 ERICA캠퍼스,정보사회학과,9/12~9/16,-,-,12월 05일
680,한양대학교 ERICA캠퍼스,경제학부,9/12~9/16,-,-,12월 05일
681,한양대학교 ERICA캠퍼스,경영학부,9/12~9/16,-,-,12월 05일
682,한양대학교 ERICA캠퍼스,보험계리학과,9/12~9/16,-,-,12월 05일
683,성신여자대학교,국어국문학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
684,성신여자대학교,영어영문학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
685,성신여자대학교,독일어문문화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
686,성신여자대학교,프랑스어문문화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
687,성신여자대학교,일본어문문화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
688,성신여자대학교,중국어문문화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
689,성신여자대학교,사학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
690,성신여자대학교,정치외교학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
691,성신여자대학교,심리학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
692,성신여자대학교,지리학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
693,성신여자대학교,경제학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
694,성신여자대학교,경영학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
695,성신여자대학교,미디어커뮤니케이션학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
696,성신여자대학교,법학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
697,성신여자대학교,지식산업법학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
698,성신여자대학교,수학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
699,성신여자대학교,통계학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
700,성신여자대학교,화학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
701,성신여자대학교,서비스디자인공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
702,성신여자대학교,융합보안공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
703,성신여자대학교,컴퓨터공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
704,성신여자대학교,정보시스템공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
705,성신여자대학교,청정융합에너지공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
706,성신여자대학교,바이오식품공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
707,성신여자대학교,바이오생명공학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
708,성신여자대학교,간호학과(인문),9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
709,성신여자대학교,간호학과(자연),9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
710,성신여자대학교,글로벌의과학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
711,성신여자대학교,식품영양학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
712,성신여자대학교,사회복지학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
713,성신여자대학교,운동재활복지학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
714,성신여자대학교,글로벌비즈니스학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
715,성신여자대학교,의류산업학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
716,성신여자대학교,소비자생활문화산업학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
717,성신여자대학교,교육학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
718,성신여자대학교,사회교육과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
719,성신여자대학교,윤리교육과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
720,성신여자대학교,한문교육과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
721,성신여자대학교,유아교육과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
722,성신여자대학교,문화예술경영학과,9/11~9/15,10월 26일,"10/28~10/29, 11/4~11/5, 11/18~11/19",12월 01일
723,서울여자대학교(바롬인재),국어국문학과,9/12~9/18,10월 18일,10월 21일,10월 31일
724,서울여자대학교(바롬인재),영어영문학과,9/12~9/18,10월 18일,10월 21일,10월 31일
725,서울여자대학교(바롬인재),불어불문학과,9/12~9/18,10월 18일,10월 21일,10월 31일
726,서울여자대학교(바롬인재),독어독문학과,9/12~9/18,10월 18일,10월 21일,10월 31일
727,서울여자대학교(바롬인재),중어중문학과,9/12~9/18,10월 18일,10월 21일,10월 31일
728,서울여자대학교(바롬인재),일어일문학과,9/12~9/18,10월 18일,10월 21일,10월 31일
729,서울여자대학교(바롬인재),사학과,9/12~9/18,10월 18일,10월 21일,10월 31일
730,서울여자대학교(바롬인재),경제학과,9/12~9/18,10월 18일,10월 21일,10월 31일
731,서울여자대학교(바롬인재),문헌정보학과,9/12~9/18,10월 18일,10월 21일,10월 31일
732,서울여자대학교(바롬인재),사회복지학과,9/12~9/18,10월 18일,10월 21일,10월 31일
733,서울여자대학교(바롬인재),아동학과,9/12~9/18,10월 18일,10월 21일,10월 31일
734,서울여자대학교(바롬인재),행정학과,9/12~9/18,10월 18일,10월 21일,10월 31일
735,서울여자대학교(바롬인재),언론영상학부,9/12~9/18,10월 18일,10월 21일,10월 31일
736,서울여자대학교(바롬인재),교육심리학과,9/12~9/18,10월 18일,10월 21일,10월 31일
737,서울여자대학교(바롬인재),수학과,9/12~9/18,10월 18일,10월 21일,10월 31일
738,서울여자대학교(바롬인재),화학생명환경과학부,9/12~9/18,10월 18일,10월 21일,10월 31일
739,서울여자대학교(바롬인재),원예생명조경학과,9/12~9/18,10월 18일,10월 21일,10월 31일
740,서울여자대학교(바롬인재),식품응용시스템학부,9/12~9/18,10월 18일,10월 21일,10월 31일
741,서울여자대학교(바롬인재),경영학과,9/12~9/18,10월 18일,10월 21일,10월 31일
742,서울여자대학교(바롬인재),패션산업학과,9/12~9/18,10월 18일,10월 21일,10월 31일
743,서울여자대학교(바롬인재),디지털미디어학과,9/12~9/18,10월 18일,10월 21일,10월 31일
744,서울여자대학교(바롬인재),정보보호학과,9/12~9/18,10월 18일,10월 21일,10월 31일
745,서울여자대학교(바롬인재),소프트웨어융합학과,9/12~9/18,10월 18일,10월 21일,10월 31일
746,서울여자대학교(바롬인재),산업디자인학과,9/12~9/18,10월 18일,10월 21일,10월 31일
747,서울여자대학교(바롬인재),아트앤디자인스쿨-현대미술전공,9/12~9/18,10월 18일,10월 21일,10월 31일
748,서울여자대학교(바롬인재),아트앤디자인스쿨-시각디자인전공,9/12~9/18,10월 18일,10월 21일,10월 31일
749,서울여자대학교(바롬인재),자율전공학부(인문사회),9/12~9/18,10월 18일,10월 21일,10월 31일
750,서울여자대학교(바롬인재),자율전공학부(자연),9/12~9/18,10월 18일,10월 21일,10월 31일
751,서울여자대학교(플러스인재),국어국문학과,9/12~9/18,11월 16일,11월 18일,12월 15일
752,서울여자대학교(플러스인재),영어영문학과,9/12~9/18,11월 16일,11월 18일,12월 15일
753,서울여자대학교(플러스인재),불어불문학과,9/12~9/18,11월 16일,11월 18일,12월 15일
754,서울여자대학교(플러스인재),독어독문학과,9/12~9/18,11월 16일,11월 18일,12월 15일
755,서울여자대학교(플러스인재),중어중문학과,9/12~9/18,11월 16일,11월 18일,12월 15일
756,서울여자대학교(플러스인재),일어일문학과,9/12~9/18,11월 16일,11월 18일,12월 15일
757,서울여자대학교(플러스인재),사학과,9/12~9/18,11월 16일,11월 18일,12월 15일
758,서울여자대학교(플러스인재),경제학과,9/12~9/18,11월 16일,11월 18일,12월 15일
759,서울여자대학교(플러스인재),문헌정보학과,9/12~9/18,11월 16일,11월 18일,12월 15일
760,서울여자대학교(플러스인재),사회복지학과,9/12~9/18,11월 16일,11월 18일,12월 15일
761,서울여자대학교(플러스인재),아동학과,9/12~9/18,11월 16일,11월 18일,12월 15일
762,서울여자대학교(플러스인재),행정학과,9/12~9/18,11월 16일,11월 18일,12월 15일
763,서울여자대학교(플러스인재),언론영상학부,9/12~9/18,11월 16일,11월 18일,12월 15일
764,서울여자대학교(플러스인재),교육심리학과,9/12~9/18,11월 16일,11월 18일,12월 15일
765,서울여자대학교(플러스인재),수학과,9/12~9/18,11월 16일,11월 18일,12월 15일
766,서울여자대학교(플러스인재),화학생명환경과학부,9/12~9/18,11월 16일,11월 18일,12월 15일
767,서울여자대학교(플러스인재),원예생명조경학과,9/12~9/18,11월 16일,11월 18일,12월 15일
768,서울여자대학교(플러스인재),식품응용시스템학부,9/12~9/18,11월 16일,11월 18일,12월 15일
769,서울여자대학교(플러스인재),경영학과,9/12~9/18,11월 16일,11월 18일,12월 15일
770,서울여자대학교(플러스인재),패션산업학과,9/12~9/18,11월 16일,11월 18일,12월 15일
771,서울여자대학교(플러스인재),디지털미디어학과,9/12~9/18,11월 16일,11월 18일,12월 15일
772,서울여자대학교(플러스인재),정보보호학과,9/12~9/18,11월 16일,11월 18일,12월 15일
773,서울여자대학교(플러스인재),소프트웨어융합학과,9/12~9/18,11월 16일,11월 18일,12월 15일
774,서울여자대학교(플러스인재),자율전공학부(인문사회),9/12~9/18,11월 16일,11월 18일,12월 15일
775,서울여자대학교(플러스인재),자율전공학부(자연),9/12~9/18,11월 16일,11월 18일,12월 15일
776,덕성여자대학교,국어국문학과,9/12~9/20,-,-,11월 24일
777,덕성여자대학교,일어일문학과,9/12~9/20,-,-,11월 24일
778,덕성여자대학교,중어중문학과,9/12~9/20,-,-,11월 24일
779,덕성여자대학교,영어영문학과,9/12~9/20,-,-,11월 24일
780,덕성여자대학교,사학과,9/12~9/20,-,-,11월 24일
781,덕성여자대학교,철학과,9/12~9/20,-,-,11월 24일
782,덕성여자대학교,미술사학과,9/12~9/20,-,-,11월 24일
783,덕성여자대학교,경영학과,9/12~9/20,-,-,11월 24일
784,덕성여자대학교,회계학과,9/12~9/20,-,-,11월 24일
785,덕성여자대학교,국제통상학과,9/12~9/20,-,-,11월 24일
786,덕성여자대학교,법학과,9/12~9/20,-,-,11월 24일
787,덕성여자대학교,사회학과,9/12~9/20,-,-,11월 24일
788,덕성여자대학교,문헌정보학과,9/12~9/20,-,-,11월 24일
789,덕성여자대학교,심리학과,9/12~9/20,-,-,11월 24일
790,덕성여자대학교,아동가족학과,9/12~9/20,-,-,11월 24일
791,덕성여자대학교,사회복지학과,9/12~9/20,-,-,11월 24일
792,덕성여자대학교,정치외교학과,9/12~9/20,-,-,11월 24일
793,덕성여자대학교,유아교육과,9/12~9/20,-,-,11월 24일
794,덕성여자대학교,수학과,9/12~9/20,-,-,11월 24일
795,덕성여자대학교,정보통계학과,9/12~9/20,-,-,11월 24일
796,덕성여자대학교,화학과,9/12~9/20,-,-,11월 24일
797,덕성여자대학교,식품영양학과,9/12~9/20,-,-,11월 24일
