id,x_point,y_point,university,created_at,updated_at
,37.583634,127.058858,서울시립대학교,,
,37.583634,127.058858,서울시립대학교,,
,37.583634,127.058858,서울시립대학교,,
,37.583634,127.058858,서울시립대학교,,
,37.583634,127.058858,서울시립대학교,,
,37.583634,127.058858,서울시립대학교,,
,37.583634,127.058858,서울시립대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5582582,127.0001869,동국대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.5512083,126.9255125,홍익대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.6121866,126.995341,국민대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.4962518,126.9573151,숭실대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.6197992,127.0584363,광운대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.580597,126.9230255,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.2217101,127.1856568,명지대학교,,
,37.6027666,126.9551533,상명대학교(서울캠),,
,37.6027666,126.9551533,상명대학교(서울캠),,
